AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
8,7,1333696.50530205,1239138.99859833,1327311.65664475,1417347.7217737,1591327.21187084,1796259.67795439
8,8,1346658.68876659,1252592.27349818,1332405.90804801,1446642.18486555,1609046.85129822,1812755.04922222
8,9,1311534.76199166,1202952.19752837,1306256.66717449,1413443.38247408,1564530.26484436,1741507.18491601
8,10,1289993.131688,1178082.56757991,1281229.78910039,1393851.92880672,1554745.35063258,1793235.77030303
8,11,1232800.1918242,1123080.423712,1222123.85890108,1335028.5203765,1509817.95009264,1641922.7651657
8,12,1155570.88047539,1042081.79653907,1154066.2791759,1251398.70806786,1429001.80590614,1774365.33545407
8,13,1074364.78207746,966244.132582327,1064085.55669373,1178238.22910252,1347419.9700203,1563167.96644899
8,14,1000726.35972457,898812.257677456,993870.623812675,1099686.37974453,1269719.37306689,1408802.81559249
8,15,904727.465911471,803865.453245166,898898.869790615,995891.664227321,1142852.75393152,1335867.74512716
8,16,822299.231172528,718647.589628898,808219.993699264,915666.431314822,1099407.94509441,1238226.12328148
8,17,749108.513293202,666741.419425624,738851.782071396,827096.155321384,966341.486315828,1161831.97200941
8,18,664857.040772538,580438.211929108,657651.996284713,742789.57702065,881302.634309212,1084818.34214759
8,19,591535.491520361,514031.153785196,574969.542264729,665392.109764404,815116.511957176,932127.352386345
8,20,535907.82166946,455314.680349105,530533.259881547,614881.644340388,730862.971733458,843969.429301523
8,21,463042.594050864,387977.90784919,454743.593868064,535100.058736153,658838.952833054,809766.894222689
8,22,404165.163695431,331660.22096169,398630.610170104,456683.878929443,578439.980360813,788193.139588476
8,23,352919.457268026,290149.345442138,351064.377975675,416213.286381806,504786.116576749,619948.808934099
8,24,300132.50275166,238157.678234668,296166.087640578,352540.852729504,441157.1088964,612034.194565021
8,25,269694.728408512,216816.935185604,262126.731074293,314064.837118293,419601.986118726,547955.915654551
8,26,233766.510730619,175788.249007919,223838.530218617,283897.044211535,373636.821950736,508626.770497083
8,27,206988.139954427,156622.669737773,198890.242565943,246037.763111223,344641.246721205,466993.06359749
8,28,176978.725036301,133472.799419335,169884.175905824,209706.630761131,302407.124558597,398004.522286904
8,29,154067.404611682,107519.014124335,142993.741506179,192428.136890273,278989.998895443,432786.607814265
8,30,129875.736302681,88437.6598562235,123565.040290267,158691.672091118,240289.633921437,351992.975968184
8,31,112862.862244632,70367.3447846802,103979.87294621,144184.741127169,205832.441692017,353612.39391162
8,32,96911.1940624239,58769.5611962493,87833.4815098352,120408.435034142,198991.297744263,307999.510745255
8,33,83718.2470574709,47774.8573589621,74348.3853180183,108846.083991871,178147.085740231,249482.120190292
8,34,74241.1149965712,43096.7497611159,65513.4578983426,94854.3945096568,162313.827733128,279036.308940812
8,35,62051.8784695527,31238.9106164223,50873.6146274658,80854.6590399609,150614.657942611,239937.853001416
8,36,48486.4542330045,23689.8360810736,38696.9093699914,63195.8605624105,125792.315318462,202539.822374437
8,37,40036.0675361019,16955.9106319624,30721.504356015,54095.8354100468,99176.444797688,222276.54509303
8,38,36965.4133630393,14274.4303328746,26312.1393331542,49314.4338943123,106991.521460153,189020.736671901
8,39,32023.6225392512,11273.9948641227,22151.7852309838,42238.2659846772,100500.703077589,155676.937461392
8,40,26566.8528238945,7628.14511404678,16378.1363513249,35540.2795374973,84082.0081466924,222424.03259283
9,1,62586.8461593299,41306.2106335762,54965.1186577547,78031.2027969835,123184.645880707,193323.914335831
9,2,413203.920731362,352441.039588778,402504.396929446,460797.180819139,576737.761228531,734103.215049064
9,3,798033.013136103,720239.515524558,794985.059226548,874399.158901703,980607.569219412,1120278.95379819
9,4,1039889.25451766,950941.164110706,1034299.92414006,1121720.23111862,1257531.18197968,1442018.60537523
9,5,1214550.94098541,1112711.58240737,1206374.52717684,1298397.53663995,1458663.37651259,1655706.14907403
9,6,1310456.8714787,1221098.0366663,1306614.7596742,1400312.97380011,1559176.31193689,1770627.98372741
9,7,1350856.82591864,1235157.33173722,1344997.89797566,1463631.67420585,1608882.86924036,1734371.88335005
9,8,1364253.30181965,1248217.54011319,1356586.70199847,1465219.49134346,1652798.37086073,1806996.25134115
9,9,1341477.19533698,1235578.01623188,1335372.98061808,1445532.30092215,1606268.8267161,1835419.38033501
9,10,1291638.13855669,1177194.78108809,1289904.77448014,1391644.23634683,1571292.27632723,1737120.69336869
9,11,1223458.45890345,1117520.56935224,1222196.6745781,1327157.23078145,1470295.06666955,1667477.58783438
9,12,1154950.67781705,1054988.98678828,1152972.53627388,1259877.50893735,1421790.78876013,1602870.76668525
9,13,1070869.31105707,960157.306384933,1071265.48947486,1168542.21112889,1342312.36712233,1473334.05060776
9,14,1001606.0478705,906023.960510839,997658.430404551,1092736.46316421,1229333.10117018,1456194.01196643
9,15,919320.190807652,821825.911579555,906200.381050539,1015279.80195146,1187140.0957385,1378261.67808571
9,16,828864.953849031,731402.960544001,817671.900122326,923381.594560227,1077852.7133534,1249810.45957785
9,17,742302.025097669,655243.223736155,731004.011813538,821377.789862892,978819.884501644,1145639.28875023
9,18,669434.925373883,586188.393031193,657444.671341838,752580.286576015,900575.7487462,1060873.44696283
9,19,602756.843475602,518758.232870377,591659.514342535,672329.711005541,806224.13801931,975609.542448793
9,20,532582.373323771,454877.611290694,520417.487114743,604890.285983882,732069.795838498,949744.569555086
9,21,470409.550021391,398873.716068086,458493.57077492,540099.695888814,656072.747900005,945487.835304154
9,22,401980.749464714,332217.994040033,388576.60479049,462416.731196159,582835.579613226,720992.320999044
9,23,353032.628181085,287508.819685073,347089.334286602,408720.265018591,518660.928311088,674020.481802287
9,24,311136.682702619,252857.417872068,301798.764472518,362666.414138311,476429.702976774,624256.918740987
9,25,275488.520803323,219468.956718366,264337.131654789,327900.792566335,426496.232274109,514722.762588785
9,26,239983.29286027,186350.052849421,235001.81866983,280803.932360014,382533.718545991,545647.145234181
9,27,207946.835326243,158002.083045024,198166.829528701,253347.62923136,332204.717359149,465405.148603459
9,28,181122.9906315,133967.518409048,174098.96779785,220481.131201396,296293.457198249,447030.08338052
9,29,152141.392047366,106176.977029876,142944.601792353,192856.400675118,266894.164348145,345361.823847622
9,30,137293.785161855,96384.6149791228,128038.510204499,173898.817152162,238648.517733229,396114.621486614
9,31,119726.130614292,81346.4953818391,110706.017809554,147234.755416955,233259.7825803,345202.878965035
9,32,101785.506594433,63724.8464271124,91854.565766316,133293.085050672,205081.334383661,298275.172367387
9,33,83964.8176555477,46021.5694288183,73665.5037174451,110861.562164093,184281.871125298,312023.394950639
9,34,72895.7782994826,39787.5464465386,58834.4395905195,91252.9180129541,178322.799242529,243578.169782001
9,35,61931.0524138591,29909.2649180332,48514.1040255056,86385.3929451222,140133.709441699,266101.931498181
9,36,50807.1566897031,23978.2284778827,41061.4951495664,66432.9808906292,131093.977546212,220099.167107714
9,37,43534.842554304,19016.3119714532,33140.4102274453,59880.5637573259,112523.849497269,207594.102087967
9,38,36625.6239625751,15884.7342700146,27952.6625084063,46245.895857345,106704.925657183,179669.8400778
9,39,29937.709183325,10820.6156680396,20490.8221051038,39341.4813585293,91666.4697908333,162514.26028074
9,40,26663.0198502708,9519.59972313747,18360.2096587892,33355.9062005189,83674.8774817583,146463.897223419
10,1,65238.4189399812,40539.6319653599,59464.9130143417,81104.5031622406,134367.669909708,219912.340799336
10,2,412367.01188219,354997.637839403,405961.093508502,463885.575802083,559073.05559759,689759.72230339
10,3,785443.980629086,709990.574279161,782172.604250417,862241.8329644,967662.916356935,1087005.3272746
10,4,1041449.91203758,950278.131472568,1033896.41841921,1130073.02597761,1271440.85042631,1410804.48824705
10,5,1221573.05138643,1124073.64179724,1209683.19054003,1315324.26321347,1474128.50483752,1670405.02077669
10,6,1320562.18522226,1203488.99840715,1320328.99316874,1430131.21515928,1586917.12126241,1822111.95304045
10,7,1356165.11577305,1255346.34377436,1349809.92652574,1457908.86709049,1639884.88098316,1777602.97770651
10,8,1352973.83729876,1253460.37725355,1345887.92595687,1445625.89842405,1614763.43950469,1796440.0245369
10,9,1339544.3490832,1235993.43793204,1334972.99118403,1435392.71186705,1610288.5268308,1814210.23654955
10,10,1286685.0987057,1188389.66227772,1284467.23252311,1388926.50479605,1543266.7799297,1711321.57293841
10,11,1230864.12130492,1126856.48022384,1224175.35141032,1338072.21510364,1492899.55918224,1624038.02569439
10,12,1176047.39132783,1085777.4085332,1171020.25315194,1258070.75046172,1438034.90751174,1723763.08247426
10,13,1080675.0526082,982692.848798641,1069216.32446262,1177893.05327887,1343326.30650622,1654156.57407511
10,14,1003443.33107328,902819.04706826,999043.366778197,1101445.71201984,1255028.65787558,1488540.03719038
10,15,929650.632229895,827575.776606625,915730.52126349,1024397.46424133,1192670.10347879,1431022.39352006
10,16,829944.763970179,737184.146967974,812211.198759227,921640.967963781,1089392.55011538,1249021.02846648
10,17,744536.21728494,657048.162758879,731271.723960291,817319.614473832,976987.428307373,1198689.10936892
10,18,665858.123014155,587306.658420401,663130.757365371,741745.556241345,852163.81733486,994916.116821651
10,19,600664.057491787,520615.573373609,592720.56997511,674099.841130997,800065.483019017,961270.353811378
10,20,524295.910814514,451149.355573898,515719.051612183,597486.770966268,712301.344260956,824408.932008904
10,21,458858.148098311,390082.71842212,447494.548666452,522738.403794006,661012.16152122,807892.261126351
10,22,412638.506410263,342405.828378209,404842.462398738,476871.770177226,590578.646752103,748026.52427205
10,23,362909.930549874,301282.487194365,349631.261760438,411781.03940473,538358.966977393,637685.062491223
10,24,316698.961139793,254248.210350961,310749.610494849,366203.024988272,471927.957264172,628047.873626905
10,25,282668.952684765,222693.623881755,270463.584531397,334653.286367044,453591.519325378,584652.679085221
10,26,249715.210264311,192550.684976428,241846.524744433,296539.004426356,411862.636874757,542901.92554876
10,27,208971.642361571,156673.723219953,198507.065783956,252666.450159485,336973.209697138,481469.880135209
10,28,185176.973810807,136665.740825264,171669.91067212,223280.860646816,314774.607588465,426906.96272928
10,29,155892.01425145,110886.304405893,147427.188618737,195548.549050883,258641.36947721,446053.881372648
10,30,132946.157437042,89751.1732969618,124580.273821476,167832.801327599,242216.720173459,420846.88806342
10,31,116823.404352336,77589.9946849638,109332.993347575,143977.812671082,228067.457771932,370734.028646176
10,32,101386.353299686,63876.0813527462,90260.5254289025,124959.604270805,207211.076618292,333940.080279905
10,33,91179.5365621507,53515.906843728,77312.0696061628,114143.983635069,197625.344466404,262206.537673836
10,34,72657.9392945508,40289.9183859331,62938.0785975951,94142.612600633,167518.536454357,264084.493010967
10,35,61822.5040442691,30823.4578945431,51687.8680441718,82851.9352917722,145498.886341489,232536.04490612
10,36,51321.0870399837,24615.7261771947,39983.6269875965,68294.6598460855,133805.213042186,228282.131453955
10,37,48456.3351901189,22692.3682989592,36920.7827005482,64596.1979310197,120817.780753981,257497.531767216
10,38,37789.8957055211,13976.2433523705,27230.3285842717,49642.7932466077,103866.222399783,242632.25241735
10,39,34924.363092019,12912.5147558483,24251.7007879825,47697.1549807375,101859.039317626,259789.245488834
10,40,32077.4564582536,10173.5600176791,20015.4901789809,42867.5356704295,98931.7231546713,243385.514418697
11,1,62046.227030652,39654.4405739775,55514.9579360682,78906.3230958121,123702.138616647,202652.439968107
11,2,406203.214013893,345778.888824493,397593.030969823,461579.600056799,554913.823146167,655647.85706724
11,3,788083.769549715,706879.857029149,776439.334905591,863480.617800409,989159.180295693,1103118.3227362
11,4,1055659.68010043,968520.982483777,1045597.09719262,1135860.10483907,1279644.43661026,1448073.49544614
11,5,1223441.96263717,1129027.14409902,1216123.9866875,1306990.68589104,1482259.23147686,1639798.95578797
11,6,1325443.63760215,1229542.70376238,1307124.7139242,1405637.28761047,1582739.26676529,1780802.60446736
11,7,1368795.68544198,1253772.39170844,1368619.24917046,1471772.14976878,1632472.78212891,1855158.55633487
11,8,1375092.83969995,1258576.45473979,1367283.97674942,1485074.81946087,1644117.75365621,1882053.11001961
11,9,1340949.43798776,1228244.37870596,1332165.82588247,1442590.24213176,1634778.68603864,1924850.44769732
11,10,1291590.56532712,1185169.46117461,1273865.27515739,1383704.89255471,1560991.54241696,1976726.46080105
11,11,1252498.31088305,1139275.75395275,1240873.81843367,1364633.5305814,1540433.09484955,1808425.82380003
11,12,1175494.20499022,1052590.82192534,1166848.70447368,1288201.92148649,1465515.06748586,1628891.12883917
11,13,1089361.42982043,984817.902601691,1072516.45827073,1187720.51612089,1365468.40723585,1692855.47942798
11,14,1008493.4345074,902970.254913167,993663.242757824,1109301.1179269,1263696.11529181,1444479.62476745
11,15,927611.391240429,827485.025669043,917888.019127987,1029646.23310642,1187249.2625618,1323362.83303189
11,16,847333.25346302,753886.029894693,837469.429426193,937135.871758611,1089126.66196677,1207133.81366358
11,17,755621.247743552,673339.261232277,749175.717289459,842758.728383204,975351.141812463,1112332.11569215
11,18,682203.236230504,588487.664686288,683452.110111502,766589.443602566,903754.815723002,1042378.4952495
11,19,595387.095962452,514843.463218092,585619.018113486,670182.803614201,802534.777066339,897015.79799842
11,20,536139.181451839,461039.545977113,528749.361848201,605293.14392854,732087.69782823,906733.352815626
11,21,471571.67855234,398023.861574872,462497.800573947,536197.812123469,679396.323794005,821701.572227383
11,22,426559.849375119,354906.943031084,425949.756666428,495767.672667751,589923.348606836,716549.414572271
11,23,377964.258654787,310241.96208224,367750.690355877,440165.416933168,538267.359573779,665760.082097075
11,24,324532.903785959,260396.773709096,319078.480170284,377869.588834053,488916.263329812,603601.354573998
11,25,291827.312141372,225679.098118482,280309.847083,348162.512104282,461754.820034171,687931.491216533
11,26,247595.671173314,192863.336146669,242132.277271431,298751.259846467,386203.076171314,548293.405856133
11,27,214077.057021723,159974.129486424,209743.228257711,254827.396001189,357260.228620097,496787.844345412
11,28,187326.291476442,142222.05105068,178361.206032238,229391.931860604,304100.224084587,438012.440732647
11,29,165268.248625782,114878.248764251,151780.434113431,209187.541203484,306632.188002152,366580.626184846
11,30,144995.825697011,99329.0105745712,135147.710343673,174220.856681601,274319.60066273,478464.842089673
11,31,117735.473729255,77014.8733718164,110043.04935441,147935.760213676,216632.455520373,403799.31680666
11,32,102898.331624114,60065.2126577033,91661.0240211079,129306.620136698,215043.982259265,337049.265546337
11,33,90292.2653957643,52067.5986770052,80847.0721118901,117853.737047018,190937.906201277,316300.298444556
11,34,77437.1083117817,41569.9916854907,66182.1163081619,105085.502422405,172006.626974353,287307.372895338
11,35,65815.9361085673,33465.8508380163,53443.1986941376,89005.4019059367,156342.877953324,226598.63867744
11,36,52809.4432996591,24653.8625720828,41443.5723492434,73418.9781161088,126070.550526933,196870.456640885
11,37,44800.969014016,19896.0636191172,33781.430698496,57758.2148241931,120489.013651352,241650.610017589
11,38,39648.9254028201,16118.5637224901,29617.3997619611,54165.7183600086,109029.272998685,199763.562589974
11,39,33024.2709806861,11852.1449358817,22156.4929422705,42878.1406134553,99911.2153938238,186714.71499456
11,40,27547.6537570528,9634.60762104278,19529.7960890583,35556.4615970937,91121.3692157146,145196.636881529
12,1,63229.3490056429,37314.4018716002,56510.6628263184,80511.9406114902,131894.756477151,241520.904083641
12,2,416439.912805183,356291.938564532,411626.501838672,467669.95589442,560985.701738145,728563.620090556
12,3,799622.303110994,715376.89758107,795743.657667475,876363.768370925,1003305.45367565,1166503.31691875
12,4,1068269.15385005,973086.909636513,1056336.26481605,1144331.41422566,1302303.7275012,1469645.24604962
12,5,1237640.84143989,1133574.23811925,1227081.92127543,1319236.41907178,1509507.91183689,1721084.74532686
12,6,1334384.04339583,1233961.50523766,1334865.45413761,1429748.77671188,1567191.02574637,1774504.61842742
12,7,1381153.17650201,1270971.85609771,1368294.95846885,1490915.37481705,1658446.18545053,1773756.53709291
12,8,1389737.94002265,1282113.50950998,1384102.27988765,1486181.35578407,1680830.43027221,1883259.09782648
12,9,1349917.28069059,1230204.61393021,1336079.42549529,1452164.56052912,1630786.94903126,1822220.35805086
12,10,1309505.21639135,1203138.42654745,1299353.72914925,1408251.06021026,1596725.75917978,1754091.68886159
12,11,1258852.92001416,1153388.01691726,1248384.67356692,1355693.47198153,1535454.09940065,1707814.00110385
12,12,1180173.07727483,1070753.76276048,1176268.25670391,1275603.317991,1466171.12490227,1694089.6226038
12,13,1097286.05463087,989437.185899991,1083483.90900021,1204621.85240736,1346609.28300489,1643766.66909823
12,14,1009996.61390783,896195.902707713,1000761.08830665,1103148.28584274,1299324.90337915,1515561.95321136
12,15,935471.545328916,836372.736772884,927539.60662513,1028333.95393497,1195698.4403356,1323124.83202398
12,16,841863.891790384,738130.138205427,841453.712061959,940831.381511976,1087805.09540378,1294488.85928629
12,17,756383.464873528,670214.487183856,748814.444903276,830589.233768207,959650.929073637,1154135.85639596
12,18,674819.727351128,590526.226050592,663641.883369214,748845.936177327,887632.413705388,1075608.1079622
12,19,605251.554796686,532846.751831364,594978.870201427,677793.954026599,812994.880405817,942520.566753697
12,20,537381.268073957,465808.21884544,530717.936645688,608363.707940369,725261.417237993,815509.710125766
12,21,482673.666012451,410039.767028228,471155.759818488,546184.788041817,678884.089196224,860954.856809208
12,22,432130.123162334,355798.403760766,426549.250633404,489751.288418322,621850.091704234,881290.060756112
12,23,380750.122752931,307521.064938725,375978.047627349,451634.489665356,547721.897743097,688394.77443848
12,24,334222.414461822,268839.639177963,326460.690685734,388351.788306404,507202.784753813,665750.876341021
12,25,294407.680750182,229872.040904169,279991.540016219,346611.164443118,475786.218276329,586161.218131174
12,26,259542.704083746,199273.751118736,252941.846166157,308629.36945449,414618.400199737,550777.710141962
12,27,222834.030848394,167615.657155979,208497.299173363,274970.978987114,366029.293656629,489672.620755722
12,28,190121.910678263,133923.039249886,175841.425219007,229514.176540058,335155.509928717,509237.988623351
12,29,163376.736046179,114023.590467706,156451.566665736,200636.359286225,283787.699893155,397311.56295783
12,30,144264.880907132,93652.1862917814,134355.042531561,184727.665367832,274212.189491515,405362.081275077
12,31,124872.971531123,83257.8354278877,111369.337545385,156343.442502782,250857.033592384,355968.711169052
12,32,104420.921417066,67291.0477069943,95132.1816066376,131324.990978752,203311.123537005,278876.065374732
12,33,92764.0631403505,56087.2144141,82608.0082349205,116966.412269795,191787.054460778,299022.014626972
12,34,79985.2924943237,44082.3335589278,68624.2041082465,105071.139477608,167276.468014181,347938.952494309
12,35,64743.9612085704,33716.390700743,54963.6541971901,85729.1582262426,150741.493386319,210968.68295989
12,36,59110.1876476994,28252.5180990142,46777.0005216786,74354.9227965225,156789.84952152,241003.377490743
12,37,50815.2086016401,23331.9690181738,37749.5056846049,67746.949536578,135133.01789807,222619.589661189
12,38,39199.5147045155,15585.2384029268,27979.8379953962,52961.6105894101,109157.423410379,250880.187278251
12,39,39056.0694412206,13055.0569868812,25237.6814260062,51878.6044352501,119593.868420598,281381.820920033
12,40,29918.7120679926,9118.59322377856,20130.8101095999,38466.1777329162,98631.2504078591,181483.135131721
13,1,63950.7035492819,38292.1566365614,55426.452958315,81096.0638687182,145434.773916138,203761.568362531
13,2,421092.322439018,360819.995965409,407094.562788139,480321.651556672,567086.333826651,667213.829437798
13,3,804680.107000337,731066.479908295,793060.460822809,869310.866603136,1009175.98901481,1110773.0700087
13,4,1067144.63442242,977478.901592868,1059576.34675138,1157388.16318664,1287204.04704018,1441287.89850662
13,5,1244875.64848828,1141227.92764297,1241407.62629988,1333670.14382143,1492487.21755524,1655395.82276745
13,6,1332828.62253431,1232333.72671875,1323212.26044612,1424352.85606865,1583139.70186564,1848328.89133382
13,7,1389447.10507089,1275881.73425159,1381257.34580005,1485524.2300249,1668247.34745623,1845170.34543487
13,8,1396824.4546285,1286799.87341526,1385245.60934984,1519640.68562491,1682953.67884437,1910820.68396697
13,9,1361304.42195219,1254025.7538381,1350369.29300534,1472356.71672435,1633224.03923288,1798216.08940017
13,10,1318023.9634712,1196790.83750518,1306598.98299484,1436179.53682013,1611613.14085959,1777966.92309631
13,11,1261500.43261894,1149538.75673874,1249382.63988693,1363335.88497898,1570235.64023678,1699860.18690728
13,12,1182783.49838538,1069777.53984673,1176251.4085205,1289362.94656315,1438164.1994384,1707450.40599505
13,13,1100488.18306119,989003.587854083,1090944.01882506,1207513.05571232,1367099.02125038,1504430.89403532
13,14,1021055.94507613,924435.34291659,1006419.25673235,1116646.45529662,1269949.93067792,1449128.51899957
13,15,926252.382105203,827971.924740121,911562.234576009,1010313.7745684,1184067.72731985,1346274.50692351
13,16,841372.373296119,746119.378991735,832292.001748049,924716.97564357,1088478.86691854,1281442.59038879
13,17,761900.181210615,673097.847411719,758505.978926833,846524.198277856,985274.942926412,1298747.05825636
13,18,680655.095709588,589835.892866176,681736.033816258,756629.513712067,883024.336321077,1162047.86811386
13,19,601697.859233127,514259.832299539,593275.358229083,680966.069691652,812487.801227147,1000884.24443544
13,20,550991.600972717,484112.06321505,544711.193749948,615013.725970083,736347.37502968,863403.517681745
13,21,500344.762517614,420241.949741986,497210.438993279,572320.071687686,685383.515953739,842209.220781534
13,22,437792.53874273,361551.991905312,427916.48274983,502776.153536784,633345.871941828,828670.640995131
13,23,389178.757412621,311561.541807162,385105.091800579,456056.121707868,572738.668857792,668533.186846854
13,24,335447.956119104,268211.657317794,323049.29715335,387825.697067558,508292.427583785,631090.991204218
13,25,298624.005589354,230446.314216729,292594.490187737,361829.772102862,457415.166793729,562867.952929239
13,26,262294.312977974,199372.137670715,242647.185530891,320440.297066058,429084.762238782,600364.875213851
13,27,224504.31523347,174221.195503777,213251.131331283,268588.280642345,369480.13023218,478166.545175819
13,28,191006.390751434,138872.034152148,183183.455411815,233577.616587898,331096.793674268,445568.944448799
13,29,170182.803037513,120129.66391425,156791.794213372,211490.865430299,314336.433310571,422132.99311702
13,30,144286.366685708,98209.3288998345,132691.136907248,182539.581263546,263341.990319198,387505.806398893
13,31,128942.228355886,82323.0250895599,118145.602805566,162404.244388841,251311.460745313,353519.199627465
13,32,107691.646942006,64752.5981282218,97707.3017348613,139968.222110654,217800.463968454,362908.420787084
13,33,94309.2017635643,50479.3905567835,80041.5286714925,122973.184816228,222381.271508191,376696.923149998
13,34,76440.3971656789,41848.3847109242,65031.4677338704,97334.3653524266,168850.113052674,297967.571067461
13,35,66427.4969582439,33102.2803660396,53804.6816492753,90425.9587158787,155875.374401094,250648.745170153
13,36,53031.7936951265,24841.3024857689,40995.5785620874,68339.5051130222,137641.158626995,226559.38281974
13,37,48278.6999111363,20825.0023674282,37308.4362547182,62306.8139490774,136721.87929671,252944.873255852
13,38,43121.3060528416,17306.7986154441,30997.2347190404,56833.2030746323,118713.260451251,268686.835461968
13,39,34655.7196936803,12115.7950647941,22696.5875388362,44645.6679824313,117648.311324431,186022.279809684
13,40,31649.5352735786,9369.55919943739,20027.1684881255,40115.0773295127,105573.701521098,198352.067040754
14,1,61613.3300922095,38408.2285937136,55718.5033219208,79505.1213019842,120324.430815237,212731.118774133
14,2,419741.465371332,362699.240026272,411151.976344158,473780.501602459,556979.998078831,683464.131411066
14,3,803198.602836769,737259.28112784,798175.065786989,864265.38075381,987017.117631256,1140370.64247224
14,4,1073378.50309864,986143.780099761,1063590.21709528,1157902.90530668,1300643.16793319,1474670.66168104
14,5,1254915.65650289,1162512.57575498,1249472.12500626,1351962.80778068,1492223.63740743,1681514.45188649
14,6,1360923.41517182,1251986.8008351,1358733.48421883,1462844.00371454,1617664.3316302,1801495.94782269
14,7,1395670.82035802,1293456.81866563,1392208.52115264,1489105.58542289,1659499.84775908,1911716.77333138
14,8,1396903.94733064,1285114.40817195,1390451.3870206,1507751.86038519,1657686.79426252,1965014.58019757
14,9,1370489.85258065,1254955.50067411,1357562.79769181,1471904.51682644,1683485.73235859,1829055.81521566
14,10,1325263.32802356,1199335.01554672,1317680.85889386,1433299.54444767,1618144.27745211,1908062.05021572
14,11,1270927.14356553,1158057.29764844,1253739.37918589,1376321.92779104,1564048.66426763,1848246.04576519
14,12,1184847.51875799,1081266.00562518,1183115.90151653,1276939.66496859,1457973.62517651,1579083.14645785
14,13,1106573.85357565,1003845.04673064,1106870.71425412,1197379.36606795,1358953.37768934,1619372.77282551
14,14,1029798.60628173,923016.650007694,1018667.5123788,1126316.71757286,1287894.88040603,1513788.13415175
14,15,929272.659840622,833896.269728172,920521.103048128,1027677.64985043,1166735.12998751,1409195.86695886
14,16,855522.549192419,757851.35123538,847136.316641039,945052.35134127,1101838.24874415,1345751.74221299
14,17,763081.011213799,668683.895745246,753478.627240511,850042.852496205,1006783.7969952,1134247.82420077
14,18,692964.55314591,598493.702564372,687363.653427166,776141.880408649,945325.600100604,1177772.92306914
14,19,632698.491115452,541187.600146893,622722.160450912,708073.124782154,856243.01866041,1041395.11454919
14,20,565083.715347324,481853.19840923,555984.643655968,637613.042513127,765194.664944025,882778.737783117
14,21,500421.457276016,424158.79071419,485310.336010522,575593.057844953,724021.001598426,854963.018883473
14,22,455660.736239692,386613.998730707,450453.532616324,524552.745355556,647833.428400063,805805.672218696
14,23,392835.774382619,322278.196319878,387745.563319071,452398.202761478,564788.004157745,693556.605483883
14,24,351894.157936816,281599.011605745,341570.696931076,410708.238263652,541572.630347637,722337.388691842
14,25,301769.667147216,235446.47727691,285295.574776107,352474.667212892,504362.266509333,714002.2064527
14,26,261191.487678691,197916.094975228,252427.084960502,309339.517017911,419282.652688425,565709.156882301
14,27,234135.705490646,172318.116924156,222035.55761449,282651.981093862,389541.773497326,612801.505262124
14,28,197626.964765866,145569.995378495,186556.428425189,245278.943348398,327038.757932406,449283.24024354
14,29,174100.382511553,116513.364786827,163818.524329299,219090.293692414,317127.157772547,435120.822802836
14,30,147391.917108715,103648.889459939,135428.141038636,188112.484311228,274194.852890807,346143.164714062
14,31,127264.091709931,80627.9438639916,116058.573057246,159033.645691171,241676.889264327,453921.734240861
14,32,111959.405170772,68164.0191866027,97912.8809456487,138806.469548143,241537.774882178,359554.659194192
14,33,95115.6865516046,55748.249814757,84463.0517648131,119547.963388725,196210.463334835,334281.402564453
14,34,80168.5303783945,42990.3086832731,66850.9398068144,101283.719110485,191181.470713485,303573.50479888
14,35,63293.0290364781,33447.2490212778,52901.9533188303,80672.6504751673,147239.222044208,261433.894163103
14,36,59935.9258656522,28130.752157448,46711.7898508869,82055.4969445345,145856.015832586,246200.494385191
14,37,46515.3305908764,18877.4327012386,34148.0868948419,61142.518314424,139352.195671843,265705.821650362
14,38,40375.0379836819,14801.4360527874,30178.3043915111,52770.9574439503,119480.129763312,213659.08353476
14,39,38140.8019237519,14396.2501991725,25803.1717980655,50551.9953583167,110650.548844447,222434.859529457
14,40,28678.9494821501,9682.82025841383,19203.2905329287,33602.3644060986,101157.412210168,154560.506742462
15,1,63285.2335405995,38826.9958253492,55268.9873237522,75197.2328995927,133725.804230915,251261.308796078
15,2,424867.837822191,369693.430946832,416926.083629705,473989.335551895,575567.394761363,732154.422409186
15,3,813685.432266136,740985.934366997,803096.06784714,882801.743759338,1005060.30343771,1171981.54515031
15,4,1084307.32465727,990628.867591811,1075513.28750332,1170663.57243685,1306240.03055721,1451495.30836041
15,5,1264091.6105176,1157053.94984539,1267302.16402303,1361569.48121552,1522920.1064359,1643742.74687356
15,6,1360356.29900252,1258844.73887393,1361383.46538276,1448246.99949762,1630284.41722444,1949469.27516291
15,7,1403021.90826281,1293573.12949497,1402534.20036633,1502646.52099129,1667684.00720093,1852048.5707684
15,8,1409691.00485487,1298644.08843803,1405263.03420979,1506993.72980151,1707419.61681114,1918099.79840044
15,9,1369554.05085213,1259275.1014651,1366354.35618577,1472806.75953808,1646007.91493906,1808212.52888148
15,10,1349138.40538404,1244858.5383625,1347485.4362137,1450621.72546024,1618888.35113536,1817403.52178632
15,11,1275904.80525222,1154572.74660138,1268810.19763328,1379878.9798884,1582164.83899074,1721205.62252523
15,12,1194147.10827082,1098783.29166671,1186381.42809214,1286279.5296922,1458987.78898656,1658402.03438521
