AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
39,7,53114168.6424486,50116044.2484326,52963275.5098088,55892575.7167794,59830154.4993237,65839502.1848974
40,7,53361343.1686148,50335399.1643277,53178404.3484692,56193028.5351984,60616164.7712505,65383735.5706801
1,8,36355877.2412647,34399287.5504308,36277530.6245285,38337373.5486842,41630282.4971864,44295580.4344989
2,8,36637109.2716111,34368219.5352289,36713249.5961152,38571768.9645642,41459093.4744162,45901267.4773335
3,8,37104113.1835792,34980275.3818852,36929778.3113431,38968458.9388489,42582027.6621605,47326650.4698665
4,8,37120833.3352534,34784615.1913428,36953440.539825,39222367.1016221,42385206.6395835,47152161.1859473
5,8,37336448.1522646,35335209.3891691,37327072.6571185,39211363.9003405,42668281.3974596,46029777.4174161
6,8,37342035.4573919,35141406.5619782,37300870.566042,39478208.1834252,43018034.1669048,47416372.2279485
7,8,37861899.8786688,35536696.3938285,37750147.4299253,40031677.2263853,43745657.1835697,47978433.7113798
8,8,37976023.5494631,35612650.5392649,37597259.1990964,40059978.0900363,43949400.7279447,47279621.1483921
9,8,37874301.8896964,35563591.9738198,37709038.0681757,40088341.9335989,43155330.7207615,48805608.0083682
10,8,37973114.4922137,35656852.7704896,37982335.5069654,39841146.5685726,43645384.1180922,47121195.3506711
11,8,38467288.2109041,36102358.2760812,38485234.6077444,40542453.3021287,43936575.1469407,48771648.5389049
12,8,38515193.6742995,36270690.2088742,38481597.594264,40763461.4757752,44230793.6458569,46902037.7555798
13,8,38655800.0902504,36546337.655709,38453980.2593039,40698979.6792246,44130732.9054367,48985327.4321508
14,8,38770352.0419137,36518064.8812957,38558164.9928054,40688027.5196124,44943576.7830654,49486295.9004852
15,8,39207561.4481763,36652916.841471,39226361.9972319,41595805.8677125,44919530.342627,49826849.0781296
16,8,39481671.6869898,37184171.5492033,39279983.210651,41537338.5645912,45008768.0518369,49798223.4580062
17,8,39351360.6194199,37086267.9523414,39273738.0295139,41521826.7077394,44805790.3657145,49596391.364676
18,8,39754475.5157041,37265374.99274,39534983.0178448,42180921.9615144,46040762.7096461,50631778.6000513
19,8,39982429.2798498,37885688.8827594,39841296.7619819,42162570.0934266,46063392.0561494,51352548.546637
20,8,40024119.0784684,37617747.926356,39856149.2519158,42639244.6305267,45685243.1199037,48773733.3956486
21,8,40547748.6145452,38155676.308784,40456165.7380864,42553890.3483926,46158294.4615563,53182477.7186056
22,8,40896707.2275161,38300207.9726036,40692509.7189166,43277378.8615219,47763612.3679871,50390868.3134684
23,8,40687325.9537601,38524392.201287,40364503.8524824,42960452.9524208,46534690.2380401,49443277.4562092
24,8,41152784.3608729,38679358.1649135,41289893.911832,43788418.9495465,47040478.9552423,50261448.1143601
25,8,41146739.0481349,39053565.2436869,41292867.6816265,43414143.8357911,46524122.1878778,50152668.4450482
26,8,41470981.3252786,38851117.4082242,41516188.8885667,43822435.3784774,47929960.4690887,52658845.9273711
27,8,41491283.7465246,38801897.2153073,41534177.106369,44134952.6163956,47537684.5570157,51646671.1663624
28,8,41614591.7867843,39440350.1159214,41658051.4091302,43808610.5630219,47195175.3534488,51387444.632429
29,8,41969514.7734071,39722050.2650923,42112980.4830952,44180905.9918489,48259575.5565056,51822086.2964708
30,8,42164672.5000174,39661946.7020952,42059074.354702,44427999.2937217,48360792.6103451,52009886.5788764
31,8,42721091.582585,40025584.7977821,42500879.5050742,45402236.60507,48893562.1736998,51829639.872673
32,8,42688408.5608873,40077628.7569559,42721874.6444992,44936507.5504047,49078741.3035746,54240482.1545238
33,8,42869120.2209341,40284121.9975565,42721965.8957508,45639302.3161248,49241920.6759403,54230468.8896306
34,8,43211611.5696563,40935996.640937,43092916.8568431,45449430.0754837,49469391.3339573,53350738.7970817
35,8,43059201.8632773,40476244.0044092,42906252.1822751,45611558.9486552,49545502.3750649,52005785.722495
36,8,43551358.8540647,41144511.0928976,43492620.940056,46044458.1233247,49826814.8032915,52899239.2687068
37,8,43870351.3932943,41451408.1633946,43639812.1825974,46226978.8668667,50287522.8193011,54802904.6696341
38,8,43758917.2487197,41125918.3107691,43655544.1783353,46278471.0579287,50084488.1732328,54693565.4645976
39,8,44006172.9634505,41478345.675998,43921771.5879092,46299337.0027724,50345322.0540704,54601224.3864563
40,8,44540899.2358159,41903060.33737,44474746.7684219,46934170.9309619,50857712.2039767,55097236.6964928
1,9,30418032.5239335,28422491.6066647,30284823.9967068,32311113.5020593,35418275.4220596,37599355.001874
2,9,30812629.5209078,28762033.734923,30679771.4038041,32813447.4569293,35587428.477775,38737889.0697439
3,9,30900066.6160351,28939587.8499426,30948481.0163593,32862919.37389,35935912.0485586,39259507.7008485
4,9,30862772.5282757,29072321.6687789,30805415.0396663,32703024.4352263,35374316.9230529,38093119.7760635
5,9,31147883.1477249,29105927.8924076,31062252.0436934,33126837.558604,36585249.5508807,39954415.2564995
6,9,31148521.2902992,29166714.2605744,31083315.4112434,33149085.5951095,36011183.0616019,38522883.4055379
7,9,31580892.7006735,29460187.8856631,31493812.5432125,33611043.0427006,36828604.9773315,40339216.8846359
8,9,31687331.2620955,29653240.2077364,31548625.3108406,33473126.3188392,36678175.7827796,41018676.1565039
9,9,31309895.222544,29120330.0577719,31397831.1599295,33412731.005808,36366547.6340521,40282792.8401395
10,9,32138677.9027138,30245289.1740988,31987333.1396257,33988736.3795559,37485915.2687455,39996490.4486647
11,9,32069055.1718899,29879459.1182411,31954404.4692017,34059870.2552917,37308319.8722138,41054692.41666
12,9,32178635.117613,30043901.325525,32092707.5379874,34163814.4777485,37685175.4214641,41257747.9069611
13,9,32452767.1186657,30229543.7283582,32403160.2679449,34775097.4431463,37836085.7560887,42226142.8403948
14,9,32293392.478233,30182835.3695798,32194552.1762888,34247598.3958897,37490602.5289687,41280077.1483686
15,9,32412323.3999773,30225686.3666015,32271486.1544457,34515033.5519523,38142810.1745316,42493118.2571386
16,9,32720424.4225218,30749528.505135,32688589.7967176,34761438.2099757,37608167.0631684,41708949.8954148
17,9,32914886.2164004,30573318.9147303,32814927.1632164,35072137.2646582,38304619.6304056,44393123.2412604
18,9,33105998.4977189,30981835.4811404,33017055.2658312,35161458.9032722,38242626.6384516,41860897.8725344
19,9,33050652.9129879,31065254.1806708,32819533.2409839,35071549.6438454,38593061.2182863,42506831.0092539
20,9,33391503.9655829,31333666.9044019,33328188.8955808,35410198.3018909,38510856.6942306,43935518.4695069
21,9,33813014.8503558,31668454.7995657,33605352.6908725,35966804.379817,39551520.4170026,44662671.0317665
22,9,33952113.1354123,31873344.9011308,34047320.4623895,36064395.3537746,39055682.4505989,42947060.9278737
23,9,34059097.3839353,31811350.6271947,33922917.1283148,36221492.4478076,39430878.6931947,43421410.5393095
24,9,34173996.0200075,32060921.4705732,33963002.9358083,36476605.7592384,39281068.3477771,42536735.3812693
25,9,34349505.6900903,32238238.8988252,34138180.2113996,36562089.5162445,39284004.2211339,42503772.7689227
26,9,34750339.0630282,32434113.2925503,34753659.4435629,37117581.1219803,40512072.6471064,45264775.5333397
27,9,34642397.2849078,32565130.4116956,34556421.1739734,36667675.4947366,39744726.8658546,42742134.5828858
28,9,34641635.6344137,32482366.9021807,34620536.5817977,36885629.0895698,39865897.3239523,43044798.1465019
29,9,34741115.444495,32506612.2091389,34828086.2796693,36751512.309879,40571437.1278529,43544484.0410694
30,9,35114352.5161962,32749433.2776319,35114339.747949,37344103.573957,40893558.6460878,44385744.9682471
31,9,35478674.3618409,33069910.7820363,35314366.2167348,37609565.9821421,41638625.3437843,46630443.1969172
32,9,35765254.794177,33315294.1418587,35850203.5740965,37971673.1302322,41523526.8592895,46590695.6432809
33,9,35671899.5680916,33222802.7833151,35331441.1806622,37743404.349587,41646729.3108655,45674686.1331514
34,9,35656014.4589944,33454467.6505003,35448719.6300595,37587217.1482565,41913760.1016396,46075391.5026052
35,9,36174611.5431346,33930551.5763941,36032247.9190207,38305147.5969365,41634846.621912,47359751.8970026
36,9,36009428.8418563,33845497.571525,35805749.5705863,38319218.1879408,41940600.6848714,45732367.0193426
37,9,36447811.7952701,34211630.9893271,36244034.3155379,38437594.718979,42469401.8703601,46183058.3891407
38,9,36494515.3540467,33953862.7150633,36101855.4533633,38846035.5445155,43032521.1323338,47123717.5069554
39,9,37025491.7704868,34628317.2647282,36826785.1208531,39358641.6676242,43078517.3056876,46441617.5424712
40,9,37086268.6705555,34598989.1696018,36860532.2176319,39461764.7822477,43132789.8330884,46720006.001989
1,10,25482740.8625975,23671252.5351483,25405738.9432827,27311225.0485082,29775183.602889,33283365.772405
2,10,25485915.5684142,23811276.4188171,25588611.5380251,27263941.7330994,29858367.1642498,32160068.4182067
3,10,25884619.4496219,23978232.3213992,25815060.4370061,27619563.0319682,30806218.9153424,35169194.655935
4,10,26007515.2044507,24220207.5747063,25812248.1119512,27749881.7564389,30758138.2103438,34797686.7153187
5,10,26211233.0252079,24338835.4910311,26142122.2722902,28030042.7151335,30989761.8019353,33059730.6360711
6,10,26189829.7068099,24486147.6099086,26154658.9684602,27895179.9065834,30638611.9107181,34739852.1711828
7,10,26275238.8675165,24255069.799226,26199094.7875829,28179621.0475734,31067790.9054099,33846259.5337756
8,10,26397998.9055835,24625770.2301283,26311280.981107,28006194.1657295,30959338.0706517,34354112.3126602
9,10,26434853.25304,24500475.5541094,26310453.0561572,28206812.3822312,31419350.4070804,34423877.7139355
10,10,26553816.5686101,24864903.515364,26554724.9593558,28175597.6394674,30961573.8080548,34923689.3464997
11,10,26718148.548741,24857809.1248146,26663841.3965547,28473163.1477272,31392494.8487006,35094124.4830884
12,10,27091838.0681991,25376669.6113354,26887560.1562243,28893153.7049822,31839666.7523521,33815991.2484526
13,10,27114191.0388746,25042584.7085172,26989060.3324199,28972468.9981091,32076203.7463209,33872645.2255023
14,10,27178369.5796034,25264846.911032,27105696.1054051,28973707.1732663,31658064.9194517,35787162.6622987
15,10,27194856.3887014,25257302.0717205,27042838.8283937,29027001.3049852,32325284.9532709,35032711.9012806
16,10,27127967.0423557,25142793.2668092,27082653.1677873,28968087.704229,32338629.6550978,35093035.2116655
17,10,27536497.3560927,25616996.9572751,27456470.9946412,29193479.228023,32747672.7844158,35852180.7682723
18,10,27809340.9636094,25670756.1298548,27583363.8202971,29617334.5181601,33060914.9081062,36023419.5081521
19,10,27924397.7050203,25824141.2248603,27658083.4042447,29931255.5019707,33019041.7527948,37364115.1758843
20,10,27924250.395199,25954043.4384205,27832111.1501171,29799407.8752864,32973641.8095138,37060943.1456168
21,10,28048767.8046252,25933464.4731412,27911207.6796508,29803092.018729,33494502.0234585,39275142.0458872
22,10,28422706.0376221,26524131.2267897,28257823.4568228,30294655.6857354,33166960.45599,37676514.1249756
23,10,28335607.7733723,26312816.5758846,28159776.2136294,30208866.2560006,33617162.3753145,37333335.1860917
24,10,28586916.5116237,26650860.5531437,28452557.9818197,30749513.3055615,33722493.6736674,36289206.3646786
25,10,28732805.733302,26714388.3745536,28706387.4401278,30616614.9233263,33692593.9862099,37289482.3316807
26,10,28783110.5669131,26878000.0927431,28609102.1395744,30579242.5551102,33715097.6638351,37459622.4286409
27,10,28989423.1404366,26708674.0649442,28864729.5694792,31240674.1211348,34014621.9364143,37424967.9318662
28,10,29196451.0650005,27198419.088186,28901795.3395528,30980167.4938821,34649961.4154873,43209372.346402
29,10,29118070.9631304,27127707.5072189,29018018.7717887,31211845.8872012,34474278.7033045,37067943.2000293
30,10,29452744.2799554,27494404.6502392,29271005.5189904,31326787.2152459,34918171.8880181,37294283.1583352
31,10,29695991.7916346,27720525.3565323,29722630.4424107,31686823.6179427,35185786.3930728,38574652.4321594
32,10,29773802.7467358,27691974.4715699,29680136.5537608,31702724.1665395,35065997.3489243,38449973.8171511
33,10,29896348.355602,27793807.4616215,29773825.500324,31821180.5966335,35489597.849553,37858784.5019275
34,10,29940679.7652251,27638945.9045468,29798767.2349697,32148248.4036053,35174283.3433327,39311370.9722089
35,10,30194807.6246359,27903559.0891526,30220631.6058438,32259528.2713787,35205417.890217,39425352.19674
36,10,30316966.8755506,27879523.6536273,30262754.6826786,32527460.350206,36075908.1462281,40057879.9705654
37,10,30662987.2394399,28294889.8562569,30630612.1560317,32862862.8559646,36089270.7856426,38444085.6096068
38,10,30872235.4063431,28646766.2836014,30814653.1646508,33096897.9410463,36464390.24144,41396125.1622687
39,10,30588591.442909,28697894.9756081,30569226.7505524,32649229.6658921,35942117.4951167,39299000.3474933
40,10,30907519.2927823,28756780.4478824,30777366.4780256,33026766.8152011,36348208.2597328,40287850.8266683
1,11,21494670.7135593,19738638.977951,21245950.4565161,23165776.6524994,25983378.0427191,28882617.0247299
2,11,21361668.2363656,19555087.8263785,21317914.4395561,23055001.9604434,25871714.408937,27752602.1779656
3,11,21467035.8696433,19799093.7099998,21328437.2883663,22967079.3767416,25520843.8608786,30809834.7561052
4,11,21694085.0491417,19842083.0062558,21464119.480583,23411651.918591,26068485.9631783,29775687.345398
5,11,21817590.8313983,20144181.2744027,21724757.5542437,23314577.3398103,26432708.4296787,29782546.6035824
6,11,22022242.7572405,20130267.599332,21917360.9519166,23737761.0389549,25955525.0081987,29568509.3151612
7,11,21947323.2406522,20270413.6217754,21798814.5080293,23590708.3070746,25825002.9471177,28602584.6208192
8,11,22111223.5649897,20345427.6746854,21935685.9325019,23717425.6776674,26426741.980097,29607299.4936532
9,11,22172381.199438,20580519.3428504,22068737.6851451,23586975.1235783,26401731.215659,28515041.1396351
10,11,22259539.5624189,20552515.1558291,22177682.843705,23971104.2599855,26552693.375434,29709727.0279614
11,11,22313539.1302619,20597285.33285,22265341.8023313,24012968.4891295,26505275.6331772,29360710.1552335
12,11,22776772.674289,21101084.3937364,22677050.4995209,24286383.1757709,27102856.1404914,29935350.4467578
13,11,22814179.2200514,21057012.161913,22863499.4193912,24294458.4102646,27160012.9959985,30350912.2545845
14,11,22881064.7267034,20953951.7274394,22840042.1193498,24561516.4982074,27758051.3839706,31065738.261685
15,11,22773903.6301987,21096701.163207,22690379.8805846,24215205.6268125,27393596.6188417,31021556.2472487
16,11,23124092.4237052,21369430.1082806,22855723.762438,24839364.1586864,27457649.5239732,31286613.6101129
17,11,23070472.5400947,21272463.0226607,22979525.4391457,24717277.1551784,27658796.0512484,29890258.441434
18,11,23283150.4804347,21452434.4319368,23192968.5623725,25120459.6935222,27532267.8636456,30124835.169095
19,11,23266617.1612814,21573145.0097735,23198796.1960952,24853516.5090314,27472099.8120045,31230843.2083487
20,11,23560810.3382503,21796993.3805235,23470243.4390488,25241093.3156831,28171585.7581228,32287876.9813881
21,11,23640093.0308336,21655851.6982047,23481885.6029499,25189599.9714454,28646428.715065,32177418.4161354
22,11,23796128.3654035,21852749.4427306,23788418.5448873,25760464.1049956,28230200.6984037,31609334.9579799
23,11,23809602.9171483,21676761.0755744,23823859.9664727,25660875.7766353,28844193.1645058,30658670.9951952
24,11,24005163.6520556,22178070.1862161,23918496.2349537,25698744.1772914,28468709.4269589,34105033.2471587
25,11,23994294.5427324,22063431.3956337,23667565.9100746,25843512.2365807,28653567.1966798,32123310.4860867
26,11,24352280.1028492,22400483.8308886,24282664.6830891,26201452.1193824,29027511.1262721,32514759.1036823
27,11,24530161.9870815,22510573.7433199,24361706.3737599,26318292.9833506,29774967.4666438,34751566.8847058
28,11,24423605.1390468,22582908.4642755,24306041.7486798,26314123.2884178,29029319.4239437,31671369.796319
29,11,24618093.6212429,22744885.662181,24462871.7657853,26316334.7601586,29599635.9423116,33138885.6348446
30,11,24808778.590099,22756393.7646604,24782133.3364809,26801415.2857239,29719774.9187955,33412073.2039571
31,11,24829750.8172535,22938689.6750772,24572637.6473619,26656748.1003218,29703110.9875075,34153263.0171158
32,11,24992745.1736694,23216859.7971656,24874466.7093034,26662073.1206232,29821377.5629186,32603664.3460188
33,11,24957048.2599486,22908121.4096126,24806423.460528,26688366.7249286,30335841.1036516,33632470.1124271
34,11,25025630.9310918,23100117.8163949,24950437.9682798,26632965.9642651,29907434.248062,32960001.2446081
35,11,25072422.9905135,23238308.5130741,24860699.7374607,26991832.6582238,30526571.6037058,34472531.7851098
36,11,25400962.3176861,23324220.8684038,25337075.6490279,27139469.7485278,30249828.4576588,33949970.7105704
37,11,25668724.2434445,23807347.6310277,25422026.4605161,27443710.5260104,30907060.4363931,34511528.0501002
38,11,25780579.4019087,23790771.6573448,25683268.0472769,27573038.1396054,30514552.3636422,34597771.8406372
39,11,25705198.034455,23699969.9938445,25486344.9294785,27649307.04779,31213276.6061992,34590457.5876556
40,11,25829184.6246691,23720482.0944592,25924898.14117,27712928.4838218,30708916.0372733,34056303.5723028
1,12,18006887.2221779,16432746.8115229,17890815.1573707,19642615.2233619,21847593.8833255,23350328.7732398
2,12,17933161.2479187,16467894.3433139,17844017.0799301,19172541.0001023,22059254.4409291,24539632.5921814
3,12,18218004.5038872,16527704.5894816,18181053.6963623,19716426.7524304,22423431.0372998,26060477.3828122
4,12,18203250.3926031,16656039.5565114,18230630.6170877,19625922.6123082,21901360.1789823,24139800.0472117
5,12,18236368.4009708,16693739.4062636,18152516.0304458,19591695.7231264,22278181.8225443,24153114.1601847
6,12,18424043.094422,16927457.3559047,18328038.8837453,19920727.2235962,22135218.3177138,25125385.4263593
7,12,18368138.6697668,16896287.0378975,18433324.5164171,19742427.6762236,22237091.1506895,25149681.4891457
8,12,18628997.7314084,17081603.6027575,18524837.4152894,19912303.6614949,22916982.3436529,25788446.0746251
9,12,18695922.3678908,17011850.4364076,18629136.6211591,20172212.8668231,22659603.1285952,25708579.9509025
10,12,18756465.5066573,17122034.0835565,18627440.6908297,20097206.1776181,22849700.6889598,25915592.4104726
11,12,18724116.0275852,17040958.2990967,18739087.3708608,20220399.8532063,22773931.2639118,25804284.7366066
12,12,19060638.6355798,17400988.31721,18861992.9293236,20544652.165694,23428875.5349724,25808533.5601249
13,12,18988480.8717815,17269030.2094032,18892250.2719692,20553428.1766329,23002599.9574937,26709610.2941463
14,12,19055000.55505,17552072.9829889,18918271.5646269,20628695.3197997,22940045.6659307,25762526.2645092
15,12,19231547.8323549,17582182.1567773,18965535.9044376,20716367.4669834,23838031.6710429,27218242.3391729
16,12,19332922.2370176,17782239.0662458,19325705.3727622,20813636.697225,23079342.2897495,25940215.2738274
17,12,19503959.8075806,17759259.743952,19402677.0496392,21064416.8482136,23574119.4110946,26309966.2956467
18,12,19577473.0624423,17840591.5703489,19453844.479498,21186664.645572,23811821.6662224,27987309.1799895
19,12,19510732.8536157,18060920.6413697,19430376.014988,21059516.168284,23723650.0770313,25837383.4861864
20,12,19390340.3329461,17727773.1951097,19375115.5706119,20969132.4819504,23546028.0019498,25867190.5593851
21,12,19808281.4615135,18313786.8249196,19725020.6223672,21222714.2724782,23709554.6305749,26901185.2907598
22,12,19924448.7548717,18259055.6532356,19968031.2642074,21432092.7205511,24004350.417013,27803476.0578626
23,12,20083768.9371949,18447549.3195035,20063057.287453,21641934.7379492,24254743.8108129,27336451.4012487
24,12,20258639.3877533,18398591.5165682,20170204.3071511,21915773.2214159,24571566.9233033,26695720.201029
25,12,20143248.3516287,18372622.7831473,19985304.5813617,21849985.2099637,24760853.5203843,28574814.9942262
26,12,20025756.398241,18269036.580349,19832101.5276941,21726683.7974564,24395624.5091246,27899924.1725595
27,12,20354815.4538653,18706671.9859101,20357995.0932981,21887604.4368554,24696362.9840331,27000664.6807506
28,12,20431569.0405055,18877837.2348215,20371934.9310716,22069449.6886293,24834736.9909136,27539972.5093093
29,12,20280435.2533464,18607292.9754883,20222282.4989618,21893906.9621721,24546226.5067528,26865774.1746135
30,12,20635370.316352,18791665.8592919,20518479.7325593,22182876.4439192,25249284.8671933,28788092.7938079
31,12,20971529.7581388,19273600.4695294,20820988.7387553,22523201.9346141,25937929.8934379,30409915.537348
32,12,20803610.6933793,18908334.8008692,20656979.6160966,22808131.9612082,25355058.0766819,28069993.1581771
33,12,21172234.3013093,19400909.9047128,21154469.1213894,22992421.5845318,25922174.368178,27799056.6018137
34,12,21101368.0543775,19166488.032506,21033804.7725609,23056214.8241779,25570194.6614757,28251913.9705431
35,12,21149978.0977042,19433054.4074669,20929214.2919345,22753183.9360479,25697789.0444731,30799363.761604
36,12,21273423.7808577,19446872.8518852,21151670.6255453,23060467.4626758,26044980.6416565,28402912.9139305
37,12,21655165.674968,19793513.6727772,21617800.0359947,23218316.428264,26417998.8857895,29738826.4218585
38,12,21481454.3100078,19631359.9284131,21431372.1733096,23105427.8756926,25994136.0982902,29060003.204483
39,12,21669069.3167608,19967119.5719426,21648309.1326321,23349975.7429534,26393696.2460851,28081835.5015984
40,12,21851525.1262588,19936507.9531521,21684650.1746014,23417853.6396767,26487776.1123213,29675410.105116
1,13,15150643.8296216,13754403.3575195,15028678.2170544,16521890.2157558,18590168.0428576,21562986.105784
2,13,15137889.9802308,13776283.5127637,15048425.6944286,16364165.8261149,18451341.2879852,21034875.5943634
3,13,15303391.038039,13985849.8507524,15175735.6621305,16668562.5285176,18989604.7177457,22358547.3460979
4,13,15076840.7084788,13725125.082427,15045966.6262804,16438499.1027428,18550937.5250984,20285300.5121977
5,13,15385729.5390768,13873741.3239164,15259497.2897803,16795070.0366822,18899004.3404259,21198925.1125275
6,13,15344573.3295333,13995486.8737911,15264182.3383268,16632991.7982293,18706983.3611255,22036927.4446075
7,13,15320837.4588905,13846108.4973294,15264071.1575701,16660168.5635335,18860221.338293,21659691.6345829
8,13,15691298.3418761,14180612.0910167,15686107.7353276,17156065.0762157,19231351.7219193,21786065.2799268
9,13,15554628.0090234,14018798.1670614,15574625.1585577,16880673.2442674,19566115.9855839,22352055.3564107
10,13,15799680.2939552,14233729.8109572,15661847.5408526,17179649.2316116,19703328.8729668,22743456.6185999
11,13,15706404.6771324,14247706.1838909,15602810.7580594,17092409.6988908,19527549.4059102,22443604.4002068
12,13,15862014.5004111,14344716.5845938,15817833.4803357,17184646.7833558,19534705.2923893,23488417.0121666
13,13,15935981.4415917,14521014.1721084,15900513.866069,17263110.8138936,19445414.5645564,22655129.0707442
14,13,16159483.0018493,14685283.3430062,16000365.5098824,17426269.1443082,19854400.9114686,22786664.2746117
15,13,16203566.2692385,14755219.3588633,16086371.4513813,17690690.0199747,20141457.7681026,22025724.9955814
16,13,16342329.5538103,14731622.455708,16328314.9232014,17883196.9715236,20011467.8302684,22990025.4690336
17,13,16273187.7612999,14631954.9736743,16137960.8669228,17810273.8308328,20414470.7701644,24431482.2159495
18,13,16351734.6042893,14995087.8054793,16271323.3699363,17686542.9794124,19778896.743676,22265664.3729241
19,13,16496720.5757257,14961177.9856694,16424925.0431995,17896547.1711566,20215751.340076,23773741.4704524
20,13,16533617.4028447,14828670.2561313,16393074.3622451,18099581.3517164,20576036.9910458,23637820.2725509
21,13,16578586.3958077,15123802.9476953,16622941.9495134,18012418.1709025,20217306.9944842,25054553.9199391
22,13,16678271.323152,15091796.5029639,16503893.5443562,18118284.6197202,20365749.773566,23663245.8964583
23,13,16940062.0537201,15543117.9401034,16991969.5635313,18386174.2969909,20727376.5352692,23567765.4363874
24,13,16815386.6000753,15373705.3644787,16687991.8088298,18276329.3163087,20672601.9737423,23390338.4737669
25,13,16804409.0247701,15113204.7182929,16537954.188948,18281683.3391498,21438243.2838252,24819544.3598896
26,13,17191612.070246,15609670.5884173,17084072.3910676,18588943.1633511,21294848.7195416,24454473.9800747
27,13,17144100.4591904,15491730.3827538,16946750.7461049,18714712.2491972,21076843.6757328,24581210.1315106
28,13,17336474.591295,15656571.6257379,17197770.5888491,18905792.050894,21689661.9512335,24818100.8684435
29,13,17257271.8750289,15599325.3431267,17312382.4110912,18839664.6725735,21217447.0237115,24654624.2064455
30,13,17362985.2706211,15770696.1473563,17314693.8123771,18810490.3382885,21591194.4365347,23751432.2553548
31,13,17528284.9374514,16037837.2896667,17323247.3740218,19165182.6388034,21736088.5584394,24541100.353979
32,13,17427416.8143939,15658909.6988649,17346966.9147511,19034587.1610842,21311822.6861145,25885973.6218589
33,13,17546182.7459132,15911307.2965422,17461869.2975262,19035959.2156963,21530297.4515453,25804078.5209842
34,13,17810313.0073159,16111329.6941362,17751945.2997844,19233483.84524,21787120.276264,25006483.683004
35,13,17685635.1216692,15898760.2442005,17722530.7005247,19353500.1771767,22065333.2279536,24309551.7187449
36,13,18034560.8466572,16475525.7621197,17982877.4027866,19554266.4578442,21861693.9305228,24871959.0485869
37,13,18258143.3120892,16577428.3230743,18041435.6133043,19852985.0850405,22733675.5229283,25119079.5746297
38,13,18192538.6426777,16264654.4155788,18109919.59495,19746416.5390243,22402317.0878239,25944084.5811887
39,13,17978973.0050226,16196629.4854913,17770223.0494634,19771541.5766349,22532687.8283017,25527382.9048778
40,13,18208972.0716574,16557619.4045846,18053148.8489561,19752614.4434216,22668871.0810278,24437405.2138111
1,14,12555853.6278607,11212311.0312548,12494738.0044699,13630425.7589201,15833586.3451853,18430860.4331246
2,14,12581556.3304167,11294202.0860538,12470392.3398892,13864650.3704919,15665774.5567244,18143730.9848144
3,14,12682443.9575824,11293424.9329256,12540356.7274436,13924136.653753,16240848.529235,18690350.3021195
4,14,12998982.8427779,11710693.9645457,12848350.3693597,14208587.2830052,16281261.5907343,18479694.661776
5,14,12990664.7292516,11742654.5079788,13007903.297894,14299301.3432271,16031866.3791747,18020125.464696
6,14,12997741.2765155,11647633.0352583,12883534.0263644,14322037.2135441,16773486.2230985,19988181.0222669
7,14,12932945.1036033,11662682.263803,12837451.6761154,14097367.0449587,16402454.8690159,19107352.945622
8,14,13127500.3713259,11769370.184224,12882469.9437481,14419405.5559968,16467247.0512712,19374064.343536
9,14,13138014.524834,11726624.2900935,13077087.2879447,14529119.7703923,16303543.7781741,20553383.9596376
10,14,13388059.1499032,12013097.6794973,13321736.8913805,14817015.4793804,16774313.9669926,19906098.9204633
11,14,13143028.1893004,11678480.1059743,13089196.0007357,14496228.1061362,16723495.8634874,19143162.9655662
12,14,13298163.538685,12086117.2145721,13288624.5256204,14405995.5379576,16534554.5422856,18590564.8906602
13,14,13468400.7419916,12055584.3323235,13425187.8561573,14769160.2974185,16829823.1521934,18882208.1678838
14,14,13507287.5020238,12098509.4570564,13480581.4278404,14648118.9416963,16813838.1878119,19072792.8672043
15,14,13733798.4388025,12269275.8035863,13727624.2388375,15104865.6608168,17354221.7194428,19240866.9855739
16,14,13799348.9363412,12412865.1700381,13690504.6815038,15100380.1279706,17160643.7348342,20710743.9803651
17,14,13662674.4311764,12331606.2905826,13449302.2136957,14872147.5831531,17091848.5619344,20995415.0057282
18,14,13846703.2698685,12434122.5624957,13722631.365549,15204382.9270503,17170451.8319147,19546853.4877254
19,14,13916489.9557482,12497374.4849488,13794475.8259828,15306906.2047163,17506748.99023,19701460.1350289
20,14,14116422.359792,12663414.8697548,14122188.7872947,15495349.9283799,17589522.6085295,20894753.8141337
21,14,14077692.3193649,12609239.563482,13934238.4966925,15256249.2770365,18237487.7497823,20774134.0586528
22,14,14236901.865433,12782583.8711995,14047092.117727,15719828.7420302,17923514.1601154,20429053.649644
23,14,14149560.7924795,12794988.7135071,14019374.814519,15434056.8979504,17847334.2419237,19303598.7684919
24,14,14053834.1960116,12594951.6544769,13957704.1394777,15493488.771756,17525965.5433589,19968161.5645482
25,14,14258436.7180279,12788566.4299582,14144912.4555432,15674132.104719,17899708.8270948,20652541.5268005
26,14,14321241.0494211,12729976.1892667,14206052.2232977,15677466.1861125,18787962.7054854,20761325.5289017
27,14,14228254.2159944,12631020.1320359,14011926.5491903,15708071.258102,18201176.7458444,21495124.3698201
28,14,14501433.6721427,12890221.7048333,14379857.7949528,15878605.3497275,18438217.5634127,22450146.5442819
29,14,14522030.2891137,13121209.0784655,14512718.9124299,15894645.5967823,18377408.542027,20322336.2426873
