AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
8,5,1623022.06103415,1515712.10573528,1616934.99529547,1744470.4206468,1903351.90851588,2132352.85846708
8,6,1605546.7578737,1500520.04928843,1597218.80893955,1719497.38589362,1900404.02505442,2107991.18334274
8,7,1585793.55557283,1468493.24780217,1577483.43450156,1692625.85221933,1898034.45371501,2262266.11188655
8,8,1533210.81940166,1399036.70435083,1525575.55393926,1646286.06850668,1876027.51220776,2079447.07140238
8,9,1461294.86539815,1346897.38174043,1455249.01169597,1552453.65955355,1773458.70494385,2018869.21160437
8,10,1391891.61535342,1278367.20387702,1383324.48170868,1485900.24135753,1706785.30031831,1919801.62437835
8,11,1359345.37982281,1246045.30321967,1350304.55925812,1472114.50282095,1669849.06506965,1847994.62434061
8,12,1246255.18530451,1130964.40028737,1235652.78250247,1346494.20343178,1541401.07370687,1654670.06929943
8,13,1161168.31229591,1052936.85982953,1152599.25210374,1267824.16139477,1446166.75013867,1755486.80555202
8,14,1083534.44333323,975244.641031976,1083407.42517973,1181208.99993486,1355754.45333194,1661345.66727444
8,15,977600.891436888,878643.942633038,970030.892825073,1050487.31274422,1237261.36354042,1402709.58521262
8,16,897830.39421577,779349.38422874,898597.348441544,1003530.13813138,1147293.90033671,1445654.10719444
8,17,798359.353364075,694656.540775513,794497.461761803,890579.398735474,1041881.4610109,1387602.79952142
8,18,748439.534599847,644109.382709598,741401.839760072,826455.865937713,993461.250769108,1290371.16297095
8,19,648560.293483082,566943.912824511,642695.747617639,731710.361728259,861130.291320177,1103796.70768469
8,20,566734.477044458,466429.429187458,563676.054487694,651603.974715671,803446.023318582,916406.159823951
8,21,500398.480569062,414946.216212784,499628.215755764,565599.994743565,700738.202944277,977618.848188008
8,22,437397.501231782,359995.142046265,426364.945059931,507408.862284592,639549.839250871,839050.397942537
8,23,401423.379453725,318945.671144147,394381.464704074,471163.363745286,598694.158655198,807781.060095155
8,24,349011.395385996,282034.141736219,332160.918423987,408282.223736718,535646.621398684,698735.234643817
8,25,285103.400151406,222514.106014738,269452.078483411,338472.321625588,449963.938155043,606613.566377355
8,26,259510.666003898,194054.701290328,243200.653318528,320197.149654765,431061.338662174,560222.927685391
8,27,217409.645284713,156379.344304516,206751.710355732,267950.320147615,360019.945322224,581063.289335646
8,28,194831.311449821,137394.594774507,176751.547408518,234622.865788001,342440.044941337,506983.931165882
8,29,164141.987956546,112296.926868038,158090.735174427,200871.588350991,295893.202059443,401185.430323323
8,30,139185.080292514,86943.6278203921,126942.990643237,179597.661698127,258939.375200529,463961.396987421
8,31,114391.337090063,69361.1795453236,107469.46447044,145014.788542567,224136.85911331,312610.480705177
8,32,96203.119588622,57654.4121132255,81894.3587695735,123679.10244628,194840.125299001,366273.803055607
8,33,88683.3489063452,48964.2587496255,72860.9662493116,121371.999336889,202243.574169314,299205.138506189
8,34,69283.7496218404,33930.7610242182,57605.3466176932,89877.3119339052,171150.413076016,352066.260902064
8,35,57802.9251536936,28828.1598791555,49529.2247334809,76051.9809970565,147132.359515061,221198.315205968
8,36,51287.7252495754,21837.1800243528,41632.3461366811,69717.2297846523,127821.235300108,225265.478982501
8,37,41058.3080415678,16870.8177446673,33679.2875429015,59017.7343111908,110520.653430888,186995.074171874
8,38,37558.8806923532,14252.1509559189,26049.1186052722,53741.3074705819,110403.611496278,188773.194669174
8,39,26768.3995733276,7737.19532531155,16083.8623904108,34007.5570757536,77951.4308839878,418849.117272612
8,40,25235.3481608696,6615.55890558412,15025.5224915882,32501.546175464,95737.1244637473,185250.701836412
9,1,455039.885456072,387959.847323046,439814.317223415,530881.301702604,631191.984261502,818776.71720733
9,2,1324864.25604274,1187289.8033472,1316892.80498357,1442018.23911222,1656737.08242902,1854993.27008296
9,3,1534838.22310244,1415937.17837347,1537318.36066182,1648240.97047646,1832314.19364392,2008801.40039487
9,4,1631765.13848809,1503169.48637575,1626181.70039748,1728781.8784558,1959469.86591423,2281211.2992002
9,5,1651053.31823417,1523873.65325769,1637038.25332813,1780810.91257044,2027492.44682847,2344067.07372767
9,6,1651396.38515098,1528298.11962331,1625558.18717892,1761406.70365604,1973892.409248,2551526.89502979
9,7,1617794.12946431,1485975.92389838,1608799.97520417,1730918.29038549,1947890.73418503,2117347.25998891
9,8,1553446.35589604,1425350.11918876,1540267.02498507,1684224.02465747,1862584.25023775,2141013.36286717
9,9,1510436.58033886,1380537.78874857,1510583.48582126,1626862.52343172,1844914.22086452,1974791.71388484
9,10,1391756.66756691,1282937.4390397,1382961.07032422,1485400.8006763,1717177.37249647,1833343.56364222
9,11,1345578.25229549,1208431.74149062,1335448.25146124,1470741.90222435,1656788.56564606,1858924.86255697
9,12,1254729.17475231,1132438.90095113,1246106.53624557,1366978.95577161,1563604.97967245,1732278.91815457
9,13,1152226.53486356,1041310.65239368,1141130.77315334,1260257.73995799,1454297.58082909,1678826.04912664
9,14,1079225.23058814,962559.207133512,1071621.43163249,1189169.13345391,1401202.70684129,1722700.17631948
9,15,980744.479939499,865189.89687663,973905.497299612,1087201.36409264,1227974.08415344,1552351.98227246
9,16,881747.434882858,763275.357814456,873725.194672218,965992.841429675,1160516.5973577,1364086.95753831
9,17,802454.546315669,704862.051734091,783181.088396904,907101.117935078,1057913.92600268,1192572.16880733
9,18,715888.201757239,612136.752842092,707990.632970677,810806.950632295,958166.909552863,1058653.30728628
9,19,649908.920524716,559056.462936189,641019.81744321,739885.741976133,913630.062199956,1011123.46097511
9,20,577506.945645977,477274.537524644,566123.277603138,647478.43170843,834630.218467121,1042908.41469474
9,21,506191.12135752,425967.930843759,498823.004102682,573261.538959034,745267.489574394,918043.886076803
9,22,438579.464999405,352762.066928292,432366.933856243,518567.593030165,644639.939349502,778283.312546234
9,23,393678.666008373,319814.011974136,381936.190315959,454895.979212241,613486.365535674,766086.412894181
9,24,335521.467221302,260399.542506357,327202.30083752,407177.140095253,507888.306275969,740902.156600513
9,25,293422.67414811,220690.055351112,279996.214431338,351967.690425445,491865.186344844,639537.944993624
9,26,244261.159105754,175672.739037725,241935.16449648,298611.27355796,381409.423651582,621506.069382971
9,27,215061.232185732,156072.649165989,202174.962199952,264823.031936395,385120.991466277,563866.394033172
9,28,180186.207734757,133509.614035349,171189.501035746,214741.249062767,316422.643116441,419037.431886471
9,29,154204.379970791,102111.019419619,142302.043556032,193205.000274641,288903.885136584,528395.790614416
9,30,137048.895202199,88714.6399552333,124247.810295608,166286.90348018,269155.024637117,386801.415121198
9,31,113728.970566613,72665.2286791585,107700.610272827,138096.050053533,232297.785108412,365924.095187253
9,32,94544.4182643852,55055.5142652282,83007.3110197133,118611.86674301,195506.044508572,380569.64870817
9,33,75614.9359562821,40023.78398629,62917.4766857896,103114.528871339,175080.316050703,253966.964466744
9,34,66963.0093007868,34691.4454428998,56636.3239047087,86607.4620302923,160893.008948661,246412.151476313
9,35,59025.803222218,28241.073768709,48722.283795189,79522.1422019633,151505.73416094,230919.641431732
9,36,47222.6663321511,19855.6289105807,34084.7226293553,60450.6728696047,139180.979568442,223390.111692931
9,37,39671.1070862678,16370.5377456946,30747.5904969476,48599.6181727704,110748.684497415,285856.116946316
9,38,33915.6415122558,12863.4060685387,23853.5007972867,43856.1246527379,96709.5172851975,180881.154988713
9,39,31716.929739995,10016.4190784019,22410.0719172216,47397.7554889238,90851.2380070191,160119.2426709
9,40,26031.1627013519,6201.90404237201,16469.2586897984,33578.2169391821,104050.627179455,184891.765051313
10,1,506809.156551792,428443.964630868,494379.495813974,579707.030565207,719940.03585474,916277.13527775
10,2,1418217.73760651,1283703.17581208,1415298.23122308,1541522.65712998,1734617.69539367,1979422.31627847
10,3,1603052.81507247,1477426.58632368,1596990.9728259,1730456.58723731,1918618.51143412,2091344.94342472
10,4,1692452.01337565,1549505.38263215,1681721.85817048,1812535.94614072,2073346.14327686,2456970.22057293
10,5,1684304.39419082,1576863.48319366,1676969.71774946,1809841.55272102,1967179.5731724,2206563.97407652
10,6,1689514.65531823,1562994.87840127,1697401.42269619,1788715.31393809,2040607.09981244,2208295.04353166
10,7,1636805.13090402,1506249.52124234,1635171.42654393,1760026.18272518,1919722.8472207,2143402.84645964
10,8,1578818.24384211,1461633.45533395,1568263.93768273,1681387.57299245,1896937.22685701,2273477.64726313
10,9,1490929.53570406,1373616.72857029,1494473.25461917,1602261.08466253,1780531.35727569,2043476.49603884
10,10,1395982.83668231,1249486.82225078,1375882.65986835,1529229.60051816,1726971.50712295,1966189.57071914
10,11,1346002.65062301,1233873.47698381,1344130.77724054,1467766.70558242,1661750.8456475,1846660.16939305
10,12,1238251.81558914,1126583.60029607,1238149.91920222,1338872.2701189,1517626.66006645,1697809.80276807
10,13,1160597.62177421,1060186.99611297,1162753.73336444,1260249.82391803,1414966.20819855,1672251.57572467
10,14,1044070.65099975,927552.794643937,1035718.56203149,1155703.86868007,1328703.15299027,1597927.26183039
10,15,956167.563628095,856560.010923605,949574.533321633,1069434.73337407,1230586.02044029,1412171.63180647
10,16,868003.203792802,753739.214180405,861373.999474959,963544.520993682,1143659.97196091,1274203.8524943
10,17,812338.00677554,707806.366544548,814803.229165939,897234.399674686,1035839.0258308,1316533.26375582
10,18,691380.721604213,591703.152557743,669994.643779075,781415.793820879,947360.965799993,1495053.17921637
10,19,644432.227890658,552633.048162907,622567.180267977,738401.480567063,878976.795489565,1184500.04085257
10,20,567142.005979898,451800.786652254,563683.511477682,662042.84841074,807692.629651063,967545.706932513
10,21,504053.757086797,413946.768651513,496271.182171208,583990.565505261,712209.552834143,886757.891830638
10,22,436277.903484226,349630.34265514,435073.00452761,506681.502494013,650140.729575787,847197.593637511
10,23,379397.527442237,302738.68223935,361886.360786916,441471.933499564,603183.577548835,852509.621325511
10,24,326582.190832892,260276.823697419,323043.478815474,385427.22680707,496008.42864025,665476.683257005
10,25,290630.765077107,220648.107144748,280245.159420442,340214.401102349,459617.312698719,545929.860460983
10,26,253152.656018297,181464.181436053,246448.44455193,306242.796129911,431627.148369312,592928.776714157
10,27,215073.216498452,157937.0083798,201472.313932832,269386.371333085,355513.089155482,470390.775362377
10,28,189720.467704765,131626.318883032,177049.875058968,236250.018725782,329833.696043921,493328.574383401
10,29,151938.964477969,102496.401873348,142679.462644757,188688.313664033,272540.799537633,436931.884267176
10,30,135790.067159518,88499.2747787297,123018.06740036,170110.122644655,280557.16810409,459851.71936196
10,31,110509.042074101,69004.5007184082,102470.266459271,139090.529189979,232832.161861271,374420.333113011
10,32,95449.3591342908,49206.0387627756,80408.9817935478,124460.116857121,219509.169047988,306243.360282118
10,33,80368.6336568798,44891.5063126648,70725.2395463609,98060.9237543795,180443.657470272,225842.162454532
10,34,65088.3103836923,30793.5883200556,53141.1782168163,89155.2780674263,145914.617752988,320552.118279718
10,35,54882.3783559482,26105.9997181785,41161.1172611303,77435.3049910136,138197.763425035,263530.05657348
10,36,46386.0382748123,20804.529342352,36493.7069608556,60796.583696405,129676.929663556,203389.848412856
10,37,38199.1055620105,14613.0635389401,26885.9229523796,53662.3209734306,122274.666350861,207031.18075524
10,38,33960.7670547398,11823.7160022085,24095.2771850592,47332.5943930181,106249.602918831,140431.290875787
10,39,26089.8243922386,7921.90774795277,16039.8837642854,36204.6675319946,86510.5073739424,135471.868038325
10,40,24359.6874304881,7123.70187583537,16647.6248309579,31958.6728376247,75057.020394576,202341.810442798
11,1,545783.057041596,459569.615725222,528897.527253311,622590.336195151,767182.91805719,933961.071199386
11,2,1512257.14699884,1370809.54774776,1505181.58147916,1643357.50081981,1865391.01988389,2181397.40345175
11,3,1700471.63226807,1571619.23857302,1702377.20506591,1824843.23357314,2024462.37896382,2267971.61570139
11,4,1740539.26471696,1610386.70594922,1723648.57140415,1876371.9895696,2124131.25409723,2455493.07240275
11,5,1733473.0738465,1587908.35817119,1733804.29645728,1863850.24772199,2080945.58087241,2252928.02918607
11,6,1708838.00136704,1574276.33051645,1699836.33016577,1832972.41376001,2051350.41432307,2257455.64572289
11,7,1656756.36746258,1528374.37143495,1655512.08360963,1781682.11479636,1966116.67249371,2134717.04462034
11,8,1571835.90528775,1452865.81918513,1554204.32097228,1692792.77717664,1848420.23879499,2162823.93479886
11,9,1510125.78393471,1393215.35601939,1487388.52356297,1612336.49045933,1852012.69818386,2047788.87385634
11,10,1430418.75006579,1294452.63132687,1417500.52690705,1574529.09155586,1740019.92593202,1917914.42126251
11,11,1331618.22181815,1187116.55138534,1320116.76987991,1459668.60758932,1683257.03479619,1931533.51730358
11,12,1263340.21346719,1159780.53586359,1259749.37999349,1373552.17229771,1501620.75952454,1779608.77395694
11,13,1156766.39077041,1040587.62827068,1149921.82861705,1249029.50259557,1453798.33444788,1632602.08017659
11,14,1075561.90732966,968613.316046379,1074033.94750629,1174035.62338544,1337345.56510226,1487557.77067958
11,15,958516.305312427,835433.898835553,950767.534022086,1073702.34313439,1226441.29197925,1476834.41008068
11,16,867782.594375525,758733.105726493,846373.936693246,976121.796222881,1111837.31424615,1296115.10198429
11,17,805334.549085488,702837.229551315,800585.013004015,906403.320776438,1045021.11785653,1242827.07934334
11,18,704199.426128252,606504.298214101,697832.647070935,790548.279487043,934515.382707408,1231881.94014429
11,19,652681.688519041,556435.318433172,656980.605064499,728744.339347496,906908.706780476,1112906.20818528
11,20,553269.209486599,459125.151610457,546249.00243089,634867.19053278,776156.03506371,1000475.03639016
11,21,491967.944236737,419585.385456741,483823.388783592,559966.85414571,694189.316754159,918090.957315837
11,22,428721.660466633,345427.00713209,406261.750876274,504041.515418587,655805.582995911,834589.796260902
11,23,383473.865400696,304173.104187527,371327.549252593,458529.433419935,589789.056715003,680584.529553326
11,24,326923.369799306,260467.433630791,316348.598319421,385906.371380556,526570.489034672,727406.158940845
11,25,291421.264088081,217453.690368275,275254.201546893,354436.124297734,465404.104465145,609112.188884198
11,26,243349.825638407,181453.344361757,226956.703949768,306424.439486931,412367.386787219,583055.184569367
11,27,212455.317391589,154799.177021056,205240.039962215,258529.238423196,349834.51603369,490493.482187641
11,28,177219.424880414,122704.954035514,164195.162992377,226670.276712638,314945.965868946,403019.313788283
11,29,155805.376424428,104273.215445118,152799.440984637,198063.51852371,294933.788760614,343097.295277003
11,30,138143.931953171,79805.7513704296,124859.683948406,178674.917537916,289422.195113515,416568.609969177
11,31,113287.639722317,66854.782583798,102532.35322223,144633.891213804,252116.353155826,380657.885709504
11,32,94343.5187223262,57575.9289262228,83286.7255277731,120543.614505989,200766.029911158,284911.311598045
11,33,78396.7750708925,41973.8055632907,69231.5406971821,102373.067575862,175533.088778338,283980.764816732
11,34,65357.0965032597,31760.0487439461,50556.6098632134,87387.505767034,165569.020915281,354761.059698901
11,35,63756.7051906851,29550.0979702167,50581.6366251084,85174.756585065,157222.563237161,369131.415974285
11,36,48635.0352813444,19444.0594028779,37569.1479062099,65950.0513088587,141062.689886421,190684.425480661
11,37,40317.7554228294,16663.746352058,29778.4658888578,52746.0121889259,118912.518762414,237679.630477879
11,38,35147.1851984644,13286.0110047018,24211.58416183,47561.5579012614,98302.2441034975,336688.133756115
11,39,28762.3550588511,8151.98046632501,16152.3949950381,33852.9996928652,103308.107487214,233226.485434776
11,40,24939.3028367163,6536.60825332328,14832.1234832666,28953.5530186275,91510.3354095553,220741.330772484
12,1,589402.855871421,500198.084556357,572541.630670141,661943.497452995,849347.094727179,964171.248769116
12,2,1618051.10380476,1481808.35099818,1614367.95659025,1745901.49996921,1976394.65118942,2194585.32389378
12,3,1802779.35374405,1660526.81373453,1783551.61537373,1917256.51107067,2230110.87205283,2372404.3588384
12,4,1799193.39006744,1670773.58902727,1807588.08638335,1928474.40798982,2135254.96470834,2333740.00156884
12,5,1794816.05878825,1634267.0861606,1795279.25124462,1915018.67136914,2144552.88014439,2412840.21697491
12,6,1717565.71369316,1597320.24090902,1701203.23203783,1824969.0994501,2038983.48857305,2303625.96388725
12,7,1682959.47343291,1550746.68205608,1687614.23801141,1786823.46138797,2025534.82408573,2243571.42109819
12,8,1602217.12719695,1469341.16889109,1591920.28563948,1735683.32377866,1939026.66367274,2175797.23366016
12,9,1509858.22840244,1377396.93461101,1491310.74081024,1632763.63375748,1832688.10151168,2105794.20646872
12,10,1419890.80945104,1308791.23506157,1420432.45105574,1533731.3765979,1683181.22387054,1942450.44670351
12,11,1354278.94644367,1235961.76083993,1342046.34357172,1460598.48172371,1665206.93174256,1874876.50465437
12,12,1239036.05069715,1139026.74742765,1225878.45579617,1359056.80191869,1525801.31542767,1732699.70526148
12,13,1151805.82305722,1047205.57305061,1136012.03239899,1256836.23310402,1465732.74566818,1779806.23723004
12,14,1061235.13021147,945751.035002008,1054301.3068466,1185063.03445946,1327300.21041279,1454023.99871858
12,15,956116.948319572,849259.465187924,939230.841096796,1063027.34124023,1223588.49368279,1434046.05607358
12,16,880344.992325696,776044.817682668,865946.133225286,980883.790968304,1171770.05716182,1343633.94471822
12,17,777224.359042916,675450.631608869,765581.907448271,876022.336895133,1047659.30193647,1272055.74171638
12,18,698963.357565638,589551.332248912,698065.45946934,805293.225673337,921880.345663485,1159598.92337935
12,19,613647.409684791,520383.354769426,612713.287436786,699344.086734612,857771.400058628,973411.352852805
12,20,538230.471404543,448876.674977626,537086.734083467,624189.853792962,734059.923969154,950711.198320627
12,21,490565.147327603,394338.537559576,484422.109433011,566017.524523374,730165.243303148,958838.720254215
12,22,417319.749293944,346683.155330565,410959.206625395,483846.498350125,601629.271291916,771129.394438139
12,23,360185.5578052,284821.062233539,352613.662481411,430917.500522679,532204.687462624,748832.724668663
12,24,325882.608429944,261581.132733538,323876.663484634,382133.747814125,511075.542873364,757254.667947841
12,25,279865.823817324,205573.993399352,273208.10007647,336690.385283188,453101.85535478,634884.121357725
12,26,242031.311847531,178476.661874529,236649.646768789,293082.497732977,400869.977951899,546342.114439505
12,27,209741.041032533,156570.850826762,196149.829276615,254314.773777588,370037.936892467,509460.736385557
12,28,183612.306903314,127907.787745983,174067.22286145,226699.81533779,313919.735343034,455433.614747418
12,29,154187.356932695,96196.074674762,142310.128567239,198176.759276365,305690.287731726,441254.437400583
12,30,131857.13966247,82633.8385087634,121056.240491601,167977.744752806,270824.813814072,409022.760197577
12,31,111958.748801063,67991.819947802,101435.509219226,142179.687562937,235063.275693899,424387.175387201
12,32,92669.3066744841,56011.8260959888,82687.9828396955,119826.714483783,210215.297010139,333019.244588621
12,33,78251.9713186887,44387.2805670182,64554.8306607454,100774.113811365,196483.493879166,243892.288786499
12,34,67940.6175075434,30010.2210424703,57015.263352633,93156.0757691092,160693.666775926,261787.046618437
12,35,51441.0830060796,24200.7537831818,41967.2791644315,67660.6724012723,140805.737717973,217942.237875841
12,36,50784.0959193522,24466.8791414763,40233.9695681517,65593.1129895174,132794.4064372,194219.911145106
12,37,43133.5011353914,16667.0374296843,32785.4126022207,64840.278155943,109950.482245525,238555.590677478
12,38,36091.1675558262,11783.1069112619,24739.0628736528,51477.6918070323,111219.675975809,208914.22972187
12,39,26436.9541849614,9364.33826100308,17697.4537942379,36408.54827849,84348.5759570014,170000.815766367
12,40,24859.1004904979,6996.14370660548,12660.2823620866,32481.4039195096,107368.758433683,162067.215023381
13,1,638775.093465857,557827.312504452,624541.635938248,717604.110652117,843862.734795489,1046823.94145217
13,2,1715921.10759397,1592929.77288482,1711008.56128064,1842512.6693488,2080920.48917371,2242882.8715453
13,3,1873409.57162931,1735280.19222484,1869935.98887903,2024908.3624751,2184995.44496201,2395191.81604825
13,4,1876005.47884569,1741946.15533471,1865140.54529201,2007161.07791767,2216875.24961448,2336195.65330678
13,5,1808302.59131077,1681954.25387452,1798372.08671371,1943626.3587592,2154772.78865238,2388830.96466916
13,6,1759000.79207428,1621527.35696523,1751052.32602163,1895205.48482425,2117644.41102273,2384539.92459926
13,7,1675460.34582698,1547693.44196597,1678700.8755347,1799707.37578087,2003588.92909189,2178410.47257057
13,8,1600962.24676786,1473813.20604805,1604805.24144216,1724814.1011555,1908269.21616963,2070914.42030952
13,9,1515108.6395616,1400329.41200162,1510656.10250454,1635940.08334577,1774900.58705243,2000158.30998103
13,10,1427096.03308391,1298370.6357501,1419029.50674447,1531832.48656725,1752960.4501959,1888869.78562316
13,11,1317771.89870726,1195403.54133808,1315051.51950165,1429383.8689971,1667946.42045175,1800783.42808275
13,12,1249307.03160334,1107503.2590752,1244884.08562359,1368020.54131152,1596251.41742113,1814538.33720595
13,13,1134415.39364166,1031842.80595432,1118821.6211468,1235878.70871539,1410822.03905066,1683851.34139815
13,14,1043445.36044715,925579.648398941,1032013.19544879,1149754.17749915,1359703.64383334,1557291.10383671
13,15,955559.246111765,838676.845938132,946490.708678369,1043934.22047193,1306138.64922808,1530190.53796488
13,16,845879.22902457,727349.456592186,846852.791390487,947650.051321689,1101343.08741828,1324945.42404706
13,17,782410.79758222,653949.120149206,755213.562617398,896990.38149211,1114471.63826739,1332736.81287069
13,18,710611.192681496,594831.992825525,712086.542975466,801118.80522021,960346.978604907,1102149.75861325
13,19,621306.24775498,530407.915986786,618305.111791879,698269.73172214,844606.185038299,1021533.37549038
13,20,559100.495586458,464055.028867345,545994.220456151,637040.228818291,784176.11455257,1225845.18438523
13,21,486183.089524299,402354.67795146,480651.396538197,563354.695865557,701052.071232106,923190.61120531
13,22,422207.776963067,362127.404938659,411544.944896074,492050.06872058,607842.996696795,709662.289100205
13,23,363354.371911215,282381.110029337,344082.221270701,427574.255609968,571008.046333853,794509.722433137
13,24,320466.682239914,259011.760103438,318608.320089715,378379.583752082,484889.148304857,694046.113429068
13,25,285012.635244332,215952.012107839,277744.688224529,351771.445371665,431810.752910766,548785.131414456
13,26,240886.544694938,177023.380427976,233861.847571779,284747.604792624,407990.26699606,570868.348145025
13,27,208767.20667395,147561.493244268,197408.151225946,259115.686550405,366002.365189473,463614.254416873
13,28,171565.300470516,113961.179471567,158680.715161215,215856.887619726,322230.945285026,438551.558394891
13,29,150138.309022266,102284.960026835,135952.065729008,176075.799327543,301593.174066311,501790.187565352
13,30,128578.990597793,87907.8261265654,114925.086006433,156651.903514175,240546.196365275,570458.638308382
13,31,105178.5692193,60894.9903874485,95137.0389234713,136245.594023813,221288.504347665,439743.5901346
13,32,91456.6217395151,53188.5453961554,78142.9707894059,113844.794225514,211193.536871778,370748.809656606
13,33,82028.6104191571,45871.673337862,73002.7105324939,107853.348315971,186204.760894861,259597.874955397
13,34,69029.3372676367,32423.4469619715,54393.5808742465,92725.3417034863,163300.424226523,344899.249952984
13,35,62804.6098941734,30052.6690355969,48893.9261127471,84552.4876928558,154922.979224475,327998.311280947
13,36,43906.161090981,18060.38153876,35820.888117346,56372.7618747544,122939.880427364,180230.047419078
13,37,37085.8009784151,13785.934616269,28339.3760426341,50252.8087840373,104159.663849781,173364.284392819
13,38,32578.6495122981,13879.7793034486,23766.9064495106,43148.6196575205,99344.7416833829,202650.202323572
13,39,29908.1276499907,9850.21731310373,21114.3802769472,42288.6883228059,94510.6730645275,171168.265722191
13,40,22366.65006681,6431.90902958458,14656.413632917,27775.0365340171,80132.1717662579,124399.339883255
14,1,687586.815844855,589516.41489546,683508.814282237,776604.324928396,922116.382461817,1103241.2552058
14,2,1818755.45927564,1688449.72196272,1810013.2040757,1946353.76339241,2179745.21597326,2346468.84733982
14,3,1953824.82908278,1811357.19411422,1929711.02283431,2082729.47067908,2307812.1978212,2831944.19003551
14,4,1917933.67204199,1786700.68028626,1918934.63911433,2034539.7958973,2262556.8392633,2521903.37286578
14,5,1884286.64298159,1754820.32311258,1890389.44822659,1997524.64910728,2195451.13333137,2624573.59219285
14,6,1787418.14901849,1628185.46936818,1793197.77159716,1936418.46303735,2118298.50554041,2301060.33945799
14,7,1696877.34472649,1568121.62262019,1707666.43077066,1827202.35361483,2028659.3660949,2189616.4404024
14,8,1646117.36507887,1486039.66986795,1642282.1555485,1774673.6129281,1998687.72687999,2353946.87428189
14,9,1536284.54949794,1405380.22636505,1523603.20486317,1638597.08290299,1875548.44032396,2185838.07867361
14,10,1430236.35239897,1300939.20828547,1423182.6528082,1550193.40626362,1751600.76241611,2132729.80584264
14,11,1320577.69332536,1199420.97639572,1313471.24542823,1434869.46646809,1577552.89836981,1791328.17103072
14,12,1240360.163278,1127129.07266147,1214668.31879201,1366132.59349289,1561621.58879998,1760662.49685963
14,13,1129942.15299503,1005423.83061915,1143133.9302472,1223972.75797269,1409814.36331626,1856210.04384581
14,14,1032900.22520433,932704.635784174,1020736.47021031,1146247.381726,1303405.15699195,1489889.68332264
14,15,945008.086245072,824709.932906847,946667.729290454,1056747.03770053,1197144.56798998,1257317.77247137
14,16,845614.801732993,740238.573113662,832528.674567325,954000.259955983,1139659.78344959,1279373.81219395
14,17,776392.784306874,660265.381096947,776071.203703765,854961.118052101,1050855.77472029,1292116.76648339
14,18,689637.890847189,598660.162528902,686665.390877035,765560.127031227,908835.75376463,1115261.84333036
14,19,622002.867165949,517967.909510512,613339.433711945,720109.026052597,882463.068998425,1137966.78570341
14,20,533350.540326081,423077.329465724,525174.150304192,617422.333040492,768827.59087792,1068961.54084121
14,21,474676.565446956,391690.585445166,475550.164625205,555359.857699231,660231.469480576,756051.253093358
14,22,417980.958457755,339920.709436627,401642.262321727,488057.688886386,641402.544803296,782178.741043712
14,23,366271.253451032,286928.345989091,359170.681588629,437237.302201137,556076.669327836,725150.879366344
14,24,328448.428349812,245174.214158042,314253.038751147,395587.797128875,542239.284533532,710039.293262813
14,25,281890.377105862,213835.201529368,269676.772794423,338844.364714993,466563.751524525,681768.786570603
14,26,236770.602042603,182141.807748398,225567.987740162,280661.38471962,406117.857944318,596239.696769586
14,27,207952.567923529,143010.157896687,195114.854291961,257469.167236338,362069.106299377,480869.560478804
14,28,179667.373343912,123122.606969983,172261.388115144,224939.914577374,320189.114711076,466288.892110973
14,29,150986.485041328,100347.724665059,135766.197785902,187864.350405038,292722.835280065,436613.323438983
14,30,121371.682132407,77588.2539868823,116367.118103659,149453.881734541,235336.902848644,316606.928957083
14,31,108035.723699745,64612.5503202925,91496.0529381348,143731.078780364,230174.438888807,325194.10106602
14,32,95621.6270425336,52399.0502305294,85319.5500377372,123284.234813866,202459.487965523,404984.411354641
14,33,74739.5504191555,42977.3908580634,63360.3215911292,97841.427409412,162310.278726943,247518.323065087
14,34,65099.5938407671,29344.1234630977,51181.7355434074,86546.2461580471,168965.012183695,280593.47991917
14,35,56958.4969796766,24798.3344792293,44185.7290505153,72503.8298121383,159680.192602092,296045.188898108
14,36,47871.9333394802,23168.377258059,38013.2244609403,62504.1113804835,124936.4026715,257029.22464212
14,37,38691.9692934077,12698.619997519,26014.7225211921,53638.0426818869,115424.06671354,204279.434786083
14,38,33672.9459678023,11772.3664869165,23122.4868120303,42703.6300827349,101520.354909719,240794.178895993
14,39,29603.4366623154,7130.9128277673,18898.3969229221,41241.6846056061,103072.235549688,234621.385059861
14,40,26340.6620563267,7500.70481176749,17326.7252783551,37032.9214563539,86349.3157625787,167763.176091084
15,1,733911.260230816,627790.802754216,735575.183107456,833803.817455186,971030.702812658,1109053.95054804
15,2,1955625.83636298,1791060.96807618,1963358.73432953,2111262.68779201,2356703.37149015,2784381.84297901
15,3,2027527.74270068,1876091.53313933,2008352.76033702,2182736.93373359,2426912.79664153,2758783.34131889
15,4,1975812.25927939,1842606.4716654,1976881.76888636,2101207.15308736,2364353.95106929,2511010.16347509
15,5,1911657.17972882,1748022.51544035,1902024.61538244,2074195.13769164,2260179.24247766,2474186.5103231
15,6,1826285.18666602,1707595.30751259,1825083.76589183,1923052.77386629,2180366.85863073,2475808.04861294
15,7,1728805.47063125,1598119.60080502,1724825.85588603,1843042.53900582,2052929.96523275,2280467.46352942
15,8,1612063.59185759,1469688.13987596,1597516.92715169,1715883.9602427,1945738.88148629,2273272.2216318
